round_id,server_seed,client_seed,nonce,combined_hash,hex52,r_ratio,crash_multiplier,instant_crash,house_edge
110,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,110,0308aac89beba8c6f927ebb198eb2b62379d3f274c2687c00c19c64e96a0430c,0308aac89beba,0.01185100,1.00,1,0.03
111,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,111,9fd7ddf1dc994a8d1cc49176e30da3fda369f07d2f0916d7d6924399d867c63c,9fd7ddf1dc994,0.62438762,2.58,0,0.03
112,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,112,4caba6942b131166e0c4d661723b2cf388120b2b11848dcd2aab601e8cfd10e4,4caba6942b131,0.29949418,1.38,0,0.03
113,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,113,1f435acfeb216aaa8a48525f943e67b3ee82da25b90bbb390b6e3504966a9288,1f435acfeb216,0.12212150,1.10,0,0.03
114,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,114,5b17c0a4317182081ecea773cc643f76f8639d595948e16763772f4f49ac7606,5b17c0a431718,0.35583118,1.50,0,0.03
115,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,115,9e2cd5eccff94a77cefb493ce4c754546efa89ec7d8a0467ad8b2b01fea69c66,9e2cd5eccff94,0.61787164,2.53,0,0.03
116,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,116,1c4d24a5b8040c78f272f059dc7816bdf3a28fb862da60d27dd524a64b1c261b,1c4d24a5b8040,0.11055211,1.09,0,0.03
117,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,117,73d5f29adccc244f2e3124cc6fa84ea27c07654735a02d924591b0ebc63cd0a4,73d5f29adccc2,0.45248333,1.77,0,0.03
118,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,118,08c16358503e9685b08bdcb6a5a6ff2f2e7b87e4e3a40584e379b16440898775,08c16358503e9,0.03420087,1.00,0,0.03
119,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,119,55fee72a9894f22a33fe9debfefcdf5bb81a77e3d6d741dd53e2a380d89f9058,55fee72a9894f,0.33592076,1.46,0,0.03
120,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,120,77efc65f40ecc988baa0d7e6350a282cf6da239ae43954a0b0323c0154aa9115,77efc65f40ecc,0.46850242,1.82,0,0.03
121,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,121,b17d951dde9ecc8021ed333eed5d5fd7b75d760ba2a6281d1679828fc9d766f2,b17d951dde9ec,0.69332249,3.16,0,0.03
122,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,122,22561fcc25405407d182ba378850093a43e0370675ae99991247e00fc5b97e50,22561fcc25405,0.13412665,1.12,0,0.03
123,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,123,73e3331e281164d7b87e25a811181312d6f25acf659b863336b5622e55a84876,73e3331e28116,0.45268554,1.77,0,0.03
124,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,124,a61baa34da2ebd60c6d16cb6cba0399976ef64ce92110e5b1e291f2c9d4170ff,a61baa34da2eb,0.64885963,2.76,0,0.03
125,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,125,fc3861d6357a264a7fc48246ea51f0a0d21f9d628954f855f12ff28f2ff0b0aa,fc3861d6357a2,0.98523532,65.69,0,0.03
126,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,126,2f477f1d18b45c5ab4053cdf8b6363fa14c0722201eb76ec8160e1120cee6098,2f477f1d18b45,0.18468470,1.18,0,0.03
127,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,127,312eb012ea30ce8fd8b04a95c24bb284838eb608472e9602dee6b4cec541f3d7,312eb012ea30c,0.19211865,1.20,0,0.03
128,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,128,321488912ecdebe75a733da5f5e657b1b949af9c0f1b5091ae85d3f663702d8e,321488912ecde,0.19562582,1.20,0,0.03
129,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,129,d41e516c022b0eb20a78d24fa97ebf62dec9b2b88013e408c3b71838a75c2228,d41e516c022b0,0.82858762,5.65,0,0.03
130,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,130,1547c874ceb9ecd3bdf4a9dc1a3dcc3a43185a36c705ebff8100a7def0cd74c1,1547c874ceb9e,0.08312657,1.05,0,0.03
131,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,131,a9438aecf248778587eef61ad36b9799ab0719b58bb1df67c333cef5e7a4978a,a9438aecf2487,0.66118687,2.86,0,0.03
132,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,132,71a5592f02d8423b3944bdd482423c95981c1d2850ddde4740fd4413748c6ea4,71a5592f02d84,0.44392927,1.74,0,0.03
133,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,133,de0b6668a6f6eaebc6ac661f9ce81ecbb6e0b1b770f1c903769a2e1c60b08d24,de0b6668a6f6e,0.86736145,7.31,0,0.03
134,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,134,26a15ad4316a414e5b5fdd701fc2deb2f593923098aafaee64ffcd0411444666,26a15ad4316a4,0.15089958,1.14,0,0.03
135,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,135,677a192df799b178675df417a7dbc773558db475502d4931e1b376831d426177,677a192df799b,0.40420682,1.62,0,0.03
136,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,136,dde1f48034d70e94d44d5d4979778d8139a8e3e8cc410ab32fb0df3ded36ecad,dde1f48034d70,0.86672905,7.27,0,0.03
137,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,137,f8eaeab5269bb6774e20dd89671e8a67c6477395f68a9c2ed7bac50e31be0656,f8eaeab5269bb,0.97233455,35.06,0,0.03
138,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,138,c383acae1923724ec1a621ac5d306ac8789b3d31c0b01b297e76f89c377c89e8,c383acae19237,0.76372794,4.10,0,0.03
139,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,139,908030a48d2a2e760a393a9fcfe6febb0cc9f232486a7b4528d2dade19b518e5,908030a48d2a2,0.56445602,2.22,0,0.03
140,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,140,c46e0cf519328fa02acd1f1b28f89402283bd847530e1e6dd6262474867c9362,c46e0cf519328,0.76730424,4.16,0,0.03
141,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,141,15f5ddda008dba1a5a06ef1980d2a1734dc917e6f9b2a26cb596b2cf2352d524,15f5ddda008db,0.08578288,1.06,0,0.03
142,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,142,59c7ec93dbaabcb2809375fed0f11f536923f3b8e0ee91cd11869a5383b2ca51,59c7ec93dbaab,0.35070685,1.49,0,0.03
143,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,143,280adc21117a583853ef14bd724ea672f8795e8bf59916fbafe652d055183078,280adc21117a5,0.15641571,1.14,0,0.03
144,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,144,33d27be966cb519a4ff6bcf1f6a66edadbe10753042d2a0f72ada29bf6097264,33d27be966cb5,0.20243048,1.21,0,0.03
145,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,145,a13155685aa7b782edf4ee7a0122e3189d122c1481b8824c40d155a71417c352,a13155685aa7b,0.62965902,2.61,0,0.03
146,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,146,20ac627c6cf79f24d3fcd37f62717fcba83af88d1befc30408c23139ae25bf0c,20ac627c6cf79,0.12763038,1.11,0,0.03
147,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,147,aa002d6dd44e393ef8379c6a8191774e4aa2b6d66457d450d2beeddcea6aa094,aa002d6dd44e3,0.66406521,2.88,0,0.03
148,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,148,d1282a4231ebbbaaf4ddff14a57438b517e32cdbe660ecb37b6748776c75b8c6,d1282a4231ebb,0.81701912,5.30,0,0.03
149,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,149,c4e45c806ecc2cdf09e778d0ea037ba6105d000cc2fd8b67e5d802c295108d15,c4e45c806ecc2,0.76910952,4.20,0,0.03
150,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,150,e99f865c39ea42a8ad347bdda88694617c0f610ab7f469201c9d5a856e423951,e99f865c39ea4,0.91259041,11.09,0,0.03
151,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,151,3b9fe956ce88af67724b8221b483edce5bcdb9ad537a586d27e07723e494005b,3b9fe956ce88a,0.23290881,1.26,0,0.03
152,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,152,51131c51e3106cbe28dd3974d0333cd03a5bc878d2c61a3c2de1f450d002ef47,51131c51e3106,0.31669785,1.41,0,0.03
153,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,153,fc28726d9b17de3ae04a6e3d7354b4745a7495cc05cccb701086cde297590979,fc28726d9b17d,0.98499217,64.63,0,0.03
154,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,154,c81c98008473b30f7cd6ff2017d4c4dd6f9a5f34ea9a6e457e2dd07a39ea5f2b,c81c98008473b,0.78168631,4.44,0,0.03
155,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,155,a9c880c0d033952b0336fde7f77e8ad7ac864b4b33d95f1e27fbd45a69ece93d,a9c880c0d0339,0.66321568,2.88,0,0.03
156,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,156,b8ac5feb116b06f0b8108412b34516539956f4e6287ae8045ea37c294510c236,b8ac5feb116b0,0.72138023,3.48,0,0.03
157,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,157,bd94d11eaad70de46705ea6dfb4fd0104827e2d88010d066fadea12888b176f3,bd94d11eaad70,0.74055202,3.73,0,0.03
158,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,158,076bfbf668e7330037b87e28a1aa4bcb9bcef089cf3ec90cb9ed176293924dfa,076bfbf668e73,0.02899146,1.00,1,0.03
159,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,159,79774d05b7d4a7f4e4eeb8fe7bda412f8e09fe852d98b38ad8a3a0026fee5e57,79774d05b7d4a,0.47447664,1.84,0,0.03
160,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,160,04f9ea778b82a350b85ad5d17efa33d7801341be8d7ae20a6fd3c1363156d582,04f9ea778b82a,0.01943841,1.00,1,0.03
161,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,161,b670b9e309e0ecb181d78571d58bcf86f5f2c1ebee6cae57eb506855d1660c64,b670b9e309e0e,0.71265756,3.37,0,0.03
162,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,162,6b1d641f1c6e8f8bed9edae9b7ed2bc2e8cde8f6461140e1cc6f917580a8aeb2,6b1d641f1c6e8,0.41841722,1.66,0,0.03
163,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,163,9c47faa7d579b4f8d97342e507d0927894c1ad86333d52975ad4424306f078d8,9c47faa7d579b,0.61047331,2.49,0,0.03
164,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,164,286d90f700713ab1391f323041027b62a21f576ed32fc13579615de44d381832,286d90f700713,0.15792185,1.15,0,0.03
165,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,165,21edb1f8d301fa275c5275a8c578413366685ec9313af57c1c458eed8d35464b,21edb1f8d301f,0.13253319,1.11,0,0.03
166,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,166,aecd27dc6dd329fb537dc77f7ac2f28c11cad4594c3e072b460a09e05eb92aa8,aecd27dc6dd32,0.68281793,3.05,0,0.03
167,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,167,0c9397a0861a0c8ebe72b36ea5aef3b82498bce74b1e41ad32e33342ac72988a,0c9397a0861a0,0.04912708,1.02,0,0.03
168,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,168,2924fac1137aa3770eca2bc5182eff580f1d6555c3753abcc9b5ece80a322168,2924fac1137aa,0.16072051,1.15,0,0.03
169,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,169,035bc7983bb1607cbb5e133ea6008213898cce828c788ef7ef288b5980bf27d8,035bc7983bb16,0.01311920,1.00,1,0.03
170,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,170,1b38c8ad566037a3859e57c7d5beded18d2142b8db758d02ffab3e31cd2dbf67,1b38c8ad56603,0.10633520,1.08,0,0.03
171,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,171,01f5d7006006d1914ee826214adecda2cf97cea6dabfd4384584bfb99be282fb,01f5d7006006d,0.00765747,1.00,1,0.03
172,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,172,0d26040ea6f3e85a9b1a6d429551b61695f17655c90012c99055dc9195ae63cb,0d26040ea6f3e,0.05136133,1.02,0,0.03
173,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,173,62d218b1caa5e85210f99abb209ba5ed7f77a65c7599311639eb95410c9e8797,62d218b1caa5e,0.38601832,1.57,0,0.03
174,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,174,b5e6272d6529311db2f9ad6190e7d912b3aee1297c95aab5393e005466329399,b5e6272d65293,0.71054311,3.35,0,0.03
175,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,175,66513c486fce9cdfb3b9b5e0a125e26a071229f3d880de4c60e3dc3f12333275,66513c486fce9,0.39967706,1.61,0,0.03
176,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,176,7ae26a7f6c683e17065aaeafd87f4451ecdca69ca3c883f5fd5cc9ce5c700124,7ae26a7f6c683,0.48001733,1.86,0,0.03
177,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,177,e875fbbcd28a4c16ece02497f21a65d6556e7619293070d9bac8a846250fbab2,e875fbbcd28a4,0.90805028,10.54,0,0.03
178,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,178,708299d47f83dfb9171b2c871b210ffaf10d2cb29b57c7a022e7a85156dd7e63,708299d47f83d,0.43949281,1.73,0,0.03
179,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,179,329f884477e0074559d1c6d242ca08c901ea74ed51d9bc9fdc4b60945b7f64e4,329f884477e00,0.19774677,1.20,0,0.03
180,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,180,a4a7a0c6fe660b3f0f62a41ecd62c684ec6515383d2441b6dbeedf80489f53ef,a4a7a0c6fe660,0.64318280,2.71,0,0.03
181,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,181,ea54fd57e20ff0fa68c3af6ab84bd67ffc9c4925326f243ef4bf6a3552e79f49,ea54fd57e20ff,0.91535934,11.46,0,0.03
182,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,182,8e67e8faa52e0af41eca6d527b13a9cf5ae83bd776f3915425f837b58d0ded86,8e67e8faa52e0,0.55627304,2.18,0,0.03
183,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,183,6339e0d6e6ba9348109d05d5e286260e64b9ddc90bec90209ebab9daee0e9fb0,6339e0d6e6ba9,0.38760190,1.58,0,0.03
184,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,184,ae03ad1c530398ef4bcc0a7b559e8111a7ef364bb462a7969c759018cf3f4259,ae03ad1c53039,0.67974359,3.02,0,0.03
185,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,185,b7674e21d5a46bc9011b9c12f5d4814b588655e80a3e3c4aab6f3a7b7dda4add,b7674e21d5a46,0.71642006,3.42,0,0.03
186,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,186,2aa9c73e280978fe9ced3ec666f6ad157d400b54998e8e093ac6c4a7446ebb8b,2aa9c73e28097,0.16665311,1.16,0,0.03
187,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,187,162941364dd3720c118e111734e9e10103b7c414a4bab35f4819a67124ec3dab,162941364dd37,0.08656700,1.06,0,0.03
188,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,188,17f82b9a85407309eec9e54107a28899cc94930e6f3cc9897b7540cbd90fa2a4,17f82b9a85407,0.09363053,1.07,0,0.03
189,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,189,bb8df97e5e7b5668815f4391ff613107d0af9509bb8527ab106ead73f9e6fa12,bb8df97e5e7b5,0.73263511,3.62,0,0.03
190,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,190,685d0ed0b7c889a9f2b7f46d01280a0799460edcdbff7b29d3dbe7c22fb40f58,685d0ed0b7c88,0.40766995,1.63,0,0.03
191,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,191,905f5d92c67e1686b3905d717432cf6daae85b126e42dc7b3b60a4a123a383e7,905f5d92c67e1,0.56395516,2.22,0,0.03
192,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,192,7b786e48082c1621c94474ba3318e765f347a9e6a459d84f9f5adcedcfff0ff1,7b786e48082c1,0.48230638,1.87,0,0.03
193,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,193,e77235099a3c4cf7d0b2a1376ec414f44dacc4557561614d74691f2cac01fe6c,e77235099a3c4,0.90408641,10.11,0,0.03
194,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,194,ea54061ae3a9f69feb11b231a4da654044b5410bbc35498d62e03add0128b61f,ea54061ae3a9f,0.91534460,11.45,0,0.03
195,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,195,cbc30e6fda2f0e11b865c58e991baea6585158cc6fbc635a6a2ad5d584550c4b,cbc30e6fda2f0,0.79594507,4.75,0,0.03
196,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,196,f9c0176fd56f761503fd6436381d54286964340e46fc31b6b0ae8cbfbfc5001b,f9c0176fd56f7,0.97558733,39.73,0,0.03
197,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,197,12ff531698e614eec5ae514c1d92977e73a6fbda84d45b1a7e9809ddcb08e6fa,12ff531698e61,0.07420844,1.04,0,0.03
198,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,198,ec180dcaf4a7b493bfd9569d84cc30c51cbf43598f2b91ba260d75985808e584,ec180dcaf4a7b,0.92224203,12.47,0,0.03
199,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,199,579e4a02d9d265255d549931b4c5d5cd0d585d518b9dc2a29b154f097a44c414,579e4a02d9d26,0.34225905,1.47,0,0.03
200,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,200,8090e76e7efffb02aa1161aaa844fd9e3664ddb33e3fe70b20e5505d3864bc21,8090e76e7efff,0.50221106,1.94,0,0.03
201,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,201,bdc75b13c71f7d141fb9f2f0047022b4099fb9a1e345adf4302d83c56d21085d,bdc75b13c71f7,0.74132318,3.74,0,0.03
202,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,202,5fbd2b938a03e6f92567ad8f46d904245535dfb2dd78f3c173573f410715996d,5fbd2b938a03e,0.37398026,1.54,0,0.03
203,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,203,94db76989d25fbe619138ad7addcea8f70965cfe7247f503e2e96f11ffd6f0e7,94db76989d25f,0.58147374,2.31,0,0.03
204,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,204,16f4fff48afc4dfc64334a82fef9a6ec8da55d094f8190593352f12c61e3e18c,16f4fff48afc4,0.08967590,1.06,0,0.03
205,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,205,ae74ad7f4f6620e21477dc9c034ecb2dd07ab1944edeff9ad22d0a3e09d2f84a,ae74ad7f4f662,0.68146786,3.04,0,0.03
206,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,206,9d6b9d9bd8ab0b7cdcda277ab4666888481a33707a8e069196107637d2166f97,9d6b9d9bd8ab0,0.61492333,2.51,0,0.03
207,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,207,a78c01b885c319dc953f371495d86e1be5d06542f33e3c78de889818f31a9e3c,a78c01b885c31,0.65448008,2.80,0,0.03
208,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,208,b0a04e5619906a4f0a4d98f7b5771a1f23265fe390cd0f68e51590611cc03a95,b0a04e5619906,0.68994608,3.12,0,0.03
209,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,209,9dc3c75ef40dae62543c449a32accc85d89dc3efb0dbe3ab77654dc9177534e9,9dc3c75ef40da,0.61626860,2.52,0,0.03
210,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,210,75870001b30fb09cf67f76b9f71b976bbc394f9a99263d91d6eaa67082d7cfe6,75870001b30fb,0.45909119,1.79,0,0.03
211,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,211,ba2e1a7202ae460a29a618b660d6f8b0fbbea415e7ae155e2dad6a685c703ea3,ba2e1a7202ae4,0.72726598,3.55,0,0.03
212,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,212,54adddbc281deb27611e2d2f7c0a15c50339fcdf60836ccf73b49131e0e5ac2f,54adddbc281de,0.33077799,1.44,0,0.03
